HelioClim-3 Database of Solar Irradiance v5 (derived from satellite data)
Provider;MINES ParisTech / Armines / Transvalor (France)
More information at;http://www.soda-is.com
Site latitude (positive means North);43.630
Site longitude (positive means East);13.500
Elevation (m);0
Take into account the shadows due to relief?;0 (no)
Date beginning;2005-07-01
Date end;2005-07-10
Time reference (decimal hour);TU
Summarization (period of integration);1 minutes (min)
Date - Instant;The date or instant given for each value corresponds to the end of the summarization
Irradiance (W/m2);Irradiance averaged over the period (-999 if no data)
Lower bound (W/m2);Uncertainty in irradiance. Lower bound
Upper bound (W/m2);Uncertainty in irradiance. Upper bound. There is a 68% chance that the actual value is comprised between lower and upper bounds
Code;0: no data; 1: sun below horizon; 2: satellite assessment; 5: interpolation in time
Top of Atmosphere (W/m2);Irradiance averaged over the period at the top of the atmosphere (extraterrestrial)
Clear-Sky (W/m2);Typical irradiance averaged over the period if the sky were clear
Irradiation (Wh/m2);Irradiation over the period (-999 if no data)

1 min mean irradiance and irradiation from HelioClim-3
Year;Month;Day;Time;Irradiance;Lower bound;Upper bound;Code;Top of Atmosphere;Clear-Sky;Irradiation;
2005;7;1;00.5000;0;0;0;1;0;0;0.0000;
2005;7;1;00.5167;0;0;0;1;0;0;0.0000;
2005;7;1;00.5333;0;0;0;1;0;0;0.0000;
2005;7;1;00.5500;0;0;0;1;0;0;0.0000;
2005;7;1;00.5667;0;0;0;1;0;0;0.0000;
2005;7;1;00.5833;0;0;0;1;0;0;0.0000;
2005;7;1;00.6000;0;0;0;1;0;0;0.0000;
2005;7;1;00.6167;0;0;0;1;0;0;0.0000;
2005;7;1;00.6333;0;0;0;1;0;0;0.0000;
2005;7;1;00.6500;0;0;0;1;0;0;0.0000;
2005;7;1;00.6667;0;0;0;1;0;0;0.0000;
2005;7;1;00.6833;0;0;0;1;0;0;0.0000;
2005;7;1;00.7000;0;0;0;1;0;0;0.0000;
2005;7;1;00.7167;0;0;0;1;0;0;0.0000;
2005;7;1;00.7333;0;0;0;1;0;0;0.0000;
2005;7;1;00.7500;0;0;0;1;0;0;0.0000;
2005;7;1;00.7667;0;0;0;1;0;0;0.0000;
2005;7;1;00.7833;0;0;0;1;0;0;0.0000;
2005;7;1;00.8000;0;0;0;1;0;0;0.0000;
2005;7;1;00.8167;0;0;0;1;0;0;0.0000;
2005;7;1;00.8333;0;0;0;1;0;0;0.0000;
2005;7;1;00.8500;0;0;0;1;0;0;0.0000;
2005;7;1;00.8667;0;0;0;1;0;0;0.0000;
2005;7;1;00.8833;0;0;0;1;0;0;0.0000;
2005;7;1;00.9000;0;0;0;1;0;0;0.0000;
2005;7;1;00.9167;0;0;0;1;0;0;0.0000;
2005;7;1;00.9333;0;0;0;1;0;0;0.0000;
2005;7;1;00.9500;0;0;0;1;0;0;0.0000;
2005;7;1;00.9667;0;0;0;1;0;0;0.0000;
2005;7;1;00.9833;0;0;0;1;0;0;0.0000;
2005;7;1;01.0000;0;0;0;1;0;0;0.0000;
2005;7;1;01.0167;0;0;0;1;0;0;0.0000;
2005;7;1;01.0333;0;0;0;1;0;0;0.0000;
2005;7;1;01.0500;0;0;0;1;0;0;0.0000;
2005;7;1;01.0667;0;0;0;1;0;0;0.0000;
2005;7;1;01.0833;0;0;0;1;0;0;0.0000;
2005;7;1;01.1000;0;0;0;1;0;0;0.0000;
2005;7;1;01.1167;0;0;0;1;0;0;0.0000;
2005;7;1;01.1333;0;0;0;1;0;0;0.0000;
2005;7;1;01.1500;0;0;0;1;0;0;0.0000;
2005;7;1;01.1667;0;0;0;1;0;0;0.0000;
2005;7;1;01.1833;0;0;0;1;0;0;0.0000;
2005;7;1;01.2000;0;0;0;1;0;0;0.0000;
2005;7;1;01.2167;0;0;0;1;0;0;0.0000;
2005;7;1;01.2333;0;0;0;1;0;0;0.0000;
2005;7;1;01.2500;0;0;0;1;0;0;0.0000;
2005;7;1;01.2667;0;0;0;1;0;0;0.0000;
2005;7;1;01.2833;0;0;0;1;0;0;0.0000;
2005;7;1;01.3000;0;0;0;1;0;0;0.0000;
2005;7;1;01.3167;0;0;0;1;0;0;0.0000;
2005;7;1;01.3333;0;0;0;1;0;0;0.0000;
2005;7;1;01.3500;0;0;0;1;0;0;0.0000;
2005;7;1;01.3667;0;0;0;1;0;0;0.0000;
2005;7;1;01.3833;0;0;0;1;0;0;0.0000;
2005;7;1;01.4000;0;0;0;1;0;0;0.0000;
2005;7;1;01.4167;0;0;0;1;0;0;0.0000;
2005;7;1;01.4333;0;0;0;1;0;0;0.0000;
2005;7;1;01.4500;0;0;0;1;0;0;0.0000;
2005;7;1;01.4667;0;0;0;1;0;0;0.0000;
2005;7;1;01.4833;0;0;0;1;0;0;0.0000;
2005;7;1;01.5000;0;0;0;1;0;0;0.0000;
2005;7;1;01.5167;0;0;0;1;0;0;0.0000;
2005;7;1;01.5333;0;0;0;1;0;0;0.0000;
2005;7;1;01.5500;0;0;0;1;0;0;0.0000;
2005;7;1;01.5667;0;0;0;1;0;0;0.0000;
2005;7;1;01.5833;0;0;0;1;0;0;0.0000;
2005;7;1;01.6000;0;0;0;1;0;0;0.0000;
2005;7;1;01.6167;0;0;0;1;0;0;0.0000;
2005;7;1;01.6333;0;0;0;1;0;0;0.0000;
2005;7;1;01.6500;0;0;0;1;0;0;0.0000;
2005;7;1;01.6667;0;0;0;1;0;0;0.0000;
2005;7;1;01.6833;0;0;0;1;0;0;0.0000;
2005;7;1;01.7000;0;0;0;1;0;0;0.0000;
2005;7;1;01.7167;0;0;0;1;0;0;0.0000;
2005;7;1;01.7333;0;0;0;1;0;0;0.0000;
2005;7;1;01.7500;0;0;0;1;0;0;0.0000;
2005;7;1;01.7667;0;0;0;1;0;0;0.0000;
2005;7;1;01.7833;0;0;0;1;0;0;0.0000;
2005;7;1;01.8000;0;0;0;1;0;0;0.0000;
2005;7;1;01.8167;0;0;0;1;0;0;0.0000;
2005;7;1;01.8333;0;0;0;1;0;0;0.0000;
2005;7;1;01.8500;0;0;0;1;0;0;0.0000;
2005;7;1;01.8667;0;0;0;1;0;0;0.0000;
2005;7;1;01.8833;0;0;0;1;0;0;0.0000;
2005;7;1;01.9000;0;0;0;1;0;0;0.0000;
2005;7;1;01.9167;0;0;0;1;0;0;0.0000;
2005;7;1;01.9333;0;0;0;1;0;0;0.0000;
2005;7;1;01.9500;0;0;0;1;0;0;0.0000;
2005;7;1;01.9667;0;0;0;1;0;0;0.0000;
2005;7;1;01.9833;0;0;0;1;0;0;0.0000;
2005;7;1;02.0000;0;0;0;1;0;0;0.0000;
2005;7;1;02.0167;0;0;0;1;0;0;0.0000;
2005;7;1;02.0333;0;0;0;1;0;0;0.0000;
2005;7;1;02.0500;0;0;0;1;0;0;0.0000;
2005;7;1;02.0667;0;0;0;1;0;0;0.0000;
2005;7;1;02.0833;0;0;0;1;0;0;0.0000;
2005;7;1;02.1000;0;0;0;1;0;0;0.0000;
2005;7;1;02.1167;0;0;0;1;0;0;0.0000;
2005;7;1;02.1333;0;0;0;1;0;0;0.0000;
2005;7;1;02.1500;0;0;0;1;0;0;0.0000;
2005;7;1;02.1667;0;0;0;1;0;0;0.0000;
2005;7;1;02.1833;0;0;0;1;0;0;0.0000;
2005;7;1;02.2000;0;0;0;1;0;0;0.0000;
2005;7;1;02.2167;0;0;0;1;0;0;0.0000;
2005;7;1;02.2333;0;0;0;1;0;0;0.0000;
2005;7;1;02.2500;0;0;0;1;0;0;0.0000;
2005;7;1;02.2667;0;0;0;1;0;0;0.0000;
2005;7;1;02.2833;0;0;0;1;0;0;0.0000;
2005;7;1;02.3000;0;0;0;1;0;0;0.0000;
2005;7;1;02.3167;0;0;0;1;0;0;0.0000;
2005;7;1;02.3333;0;0;0;1;0;0;0.0000;
2005;7;1;02.3500;0;0;0;1;0;0;0.0000;
2005;7;1;02.3667;0;0;0;1;0;0;0.0000;
2005;7;1;02.3833;0;0;0;1;0;0;0.0000;
2005;7;1;02.4000;0;0;0;1;0;0;0.0000;
2005;7;1;02.4167;0;0;0;1;0;0;0.0000;
2005;7;1;02.4333;0;0;0;1;0;0;0.0000;
2005;7;1;02.4500;0;0;0;1;0;0;0.0000;
2005;7;1;02.4667;0;0;0;1;0;0;0.0000;
2005;7;1;02.4833;0;0;0;1;0;0;0.0000;
2005;7;1;02.5000;0;0;0;1;0;0;0.0000;
2005;7;1;02.5167;0;0;0;1;0;0;0.0000;
2005;7;1;02.5333;0;0;0;1;0;0;0.0000;
2005;7;1;02.5500;0;0;0;1;0;0;0.0000;
2005;7;1;02.5667;0;0;0;1;0;0;0.0000;
2005;7;1;02.5833;0;0;0;1;0;0;0.0000;
2005;7;1;02.6000;0;0;0;1;0;0;0.0000;
2005;7;1;02.6167;0;0;0;1;0;0;0.0000;
2005;7;1;02.6333;0;0;0;1;0;0;0.0000;
2005;7;1;02.6500;0;0;0;1;0;0;0.0000;
2005;7;1;02.6667;0;0;0;1;0;0;0.0000;
2005;7;1;02.6833;0;0;0;1;0;0;0.0000;
2005;7;1;02.7000;0;0;0;1;0;0;0.0000;
2005;7;1;02.7167;0;0;0;1;0;0;0.0000;
2005;7;1;02.7333;0;0;0;1;0;0;0.0000;
2005;7;1;02.7500;0;0;0;1;0;0;0.0000;
2005;7;1;02.7667;0;0;0;1;0;0;0.0000;
2005;7;1;02.7833;0;0;0;1;0;0;0.0000;
2005;7;1;02.8000;0;0;0;1;0;0;0.0000;
2005;7;1;02.8167;0;0;0;1;0;0;0.0000;
2005;7;1;02.8333;0;0;0;1;0;0;0.0000;
2005;7;1;02.8500;0;0;0;1;0;0;0.0000;
2005;7;1;02.8667;0;0;0;1;0;0;0.0000;
2005;7;1;02.8833;0;0;0;1;0;0;0.0000;
2005;7;1;02.9000;0;0;0;1;0;0;0.0000;
2005;7;1;02.9167;0;0;0;1;0;0;0.0000;
2005;7;1;02.9333;0;0;0;1;0;0;0.0000;
2005;7;1;02.9500;0;0;0;1;0;0;0.0000;
2005;7;1;02.9667;0;0;0;1;0;0;0.0000;
2005;7;1;02.9833;0;0;0;1;0;0;0.0000;
2005;7;1;03.0000;0;0;0;1;0;0;0.0000;
2005;7;1;03.0167;0;0;0;1;0;0;0.0000;
2005;7;1;03.0333;0;0;0;1;0;0;0.0000;
2005;7;1;03.0500;0;0;0;1;0;0;0.0000;
2005;7;1;03.0667;0;0;0;1;0;0;0.0000;
2005;7;1;03.0833;0;0;0;1;0;0;0.0000;
2005;7;1;03.1000;0;0;0;1;0;0;0.0000;
2005;7;1;03.1167;0;0;0;1;0;0;0.0000;
2005;7;1;03.1333;0;0;0;1;0;0;0.0000;
2005;7;1;03.1500;0;0;0;1;0;0;0.0000;
2005;7;1;03.1667;0;0;0;1;0;0;0.0000;
2005;7;1;03.1833;0;0;0;1;0;0;0.0000;
2005;7;1;03.2000;0;0;0;1;0;0;0.0000;
2005;7;1;03.2167;0;0;0;1;0;0;0.0000;
2005;7;1;03.2333;0;0;0;1;0;0;0.0000;
2005;7;1;03.2500;0;0;0;1;0;0;0.0000;
2005;7;1;03.2667;0;0;0;1;0;0;0.0000;
2005;7;1;03.2833;0;0;0;1;0;0;0.0000;
2005;7;1;03.3000;0;0;0;1;0;0;0.0000;
2005;7;1;03.3167;0;0;0;1;0;0;0.0000;
2005;7;1;03.3333;0;0;0;1;0;0;0.0000;
2005;7;1;03.3500;0;0;0;1;0;0;0.0000;
2005;7;1;03.3667;0;0;0;1;0;0;0.0000;
2005;7;1;03.3833;0;0;0;1;0;0;0.0000;
2005;7;1;03.4000;0;0;0;1;0;0;0.0000;
2005;7;1;03.4167;0;0;0;1;0;0;0.0000;
2005;7;1;03.4333;0;0;0;1;0;0;0.0000;
2005;7;1;03.4500;0;0;0;1;0;0;0.0000;
2005;7;1;03.4667;0;0;0;1;0;0;0.0000;
2005;7;1;03.4833;0;0;0;1;0;0;0.0000;
2005;7;1;03.5000;0;0;0;1;0;0;0.0000;
2005;7;1;03.5167;0;0;0;1;0;0;0.0000;
2005;7;1;03.5333;0;0;0;1;0;0;0.0000;
2005;7;1;03.5500;0;0;0;1;0;0;0.0000;
2005;7;1;03.5667;0;0;0;1;0;0;0.0000;
2005;7;1;03.5833;0;0;0;5;0;0;0.0040;
2005;7;1;03.6000;0;0;4;5;2;1;0.0150;
2005;7;1;03.6167;1;0;9;5;6;2;0.0269;
2005;7;1;03.6333;2;0;13;5;9;3;0.0394;
2005;7;1;03.6500;3;0;18;5;13;4;0.0524;
2005;7;1;03.6667;3;0;22;5;16;5;0.0657;
2005;7;1;03.6833;4;0;27;5;20;6;0.0793;
2005;7;1;03.7000;5;0;32;5;23;7;0.0932;
2005;7;1;03.7167;4;0;33;5;27;8;0.0776;
2005;7;1;03.7333;5;0;38;5;30;9;0.0902;
2005;7;1;03.7500;5;0;42;5;34;10;0.0985;
2005;7;1;03.7667;6;0;45;5;38;11;0.1071;
2005;7;1;03.7833;6;0;49;5;41;12;0.1161;
2005;7;1;03.8000;7;0;53;5;45;13;0.1263;
2005;7;1;03.8167;8;0;59;5;48;15;0.1394;
2005;7;1;03.8333;9;0;65;5;52;16;0.1527;
2005;7;1;03.8500;9;0;70;5;56;17;0.1660;
2005;7;1;03.8667;10;0;76;5;59;18;0.1788;
2005;7;1;03.8833;11;0;81;5;63;19;0.1906;
2005;7;1;03.9000;12;0;86;5;67;21;0.2023;
2005;7;1;03.9167;12;0;91;5;70;22;0.2145;
2005;7;1;03.9333;13;0;96;5;74;23;0.2256;
2005;7;1;03.9500;14;0;100;5;77;24;0.2354;
2005;7;1;03.9667;14;0;104;5;81;26;0.2452;
2005;7;1;03.9833;15;0;108;5;85;27;0.2551;
2005;7;1;04.0000;15;0;113;5;88;28;0.2650;
2005;7;1;04.0167;16;0;117;5;92;30;0.2749;
2005;7;1;04.0333;17;0;121;5;96;31;0.2847;
2005;7;1;04.0500;17;0;126;5;100;32;0.2966;
2005;7;1;04.0667;18;0;132;5;103;33;0.3097;
2005;7;1;04.0833;19;0;137;5;107;35;0.3212;
2005;7;1;04.1000;19;0;141;5;111;36;0.3318;
2005;7;1;04.1167;20;0;148;5;114;38;0.3481;
2005;7;1;04.1333;22;0;156;5;118;40;0.3675;
2005;7;1;04.1500;23;0;165;5;122;41;0.3874;
2005;7;1;04.1667;24;0;173;5;125;43;0.4069;
2005;7;1;04.1833;25;0;181;5;129;45;0.4256;
2005;7;1;04.2000;26;0;155;5;133;47;0.4472;
2005;7;1;04.2167;28;0;162;5;137;49;0.4670;
2005;7;1;04.2333;29;0;169;5;140;51;0.4868;
2005;7;1;04.2500;30;0;175;5;144;53;0.5061;
2005;7;1;04.2667;31;0;182;5;148;55;0.5265;
2005;7;1;04.2833;32;0;190;5;152;57;0.5499;
2005;7;1;04.3000;34;0;199;5;155;59;0.5735;
2005;7;1;04.3167;35;0;207;5;159;61;0.5972;
2005;7;1;04.3333;37;0;215;5;163;63;0.6209;
2005;7;1;04.3500;38;0;224;5;167;66;0.6460;
2005;7;1;04.3667;40;0;231;5;170;68;0.6676;
2005;7;1;04.3833;41;0;240;5;174;70;0.6928;
2005;7;1;04.4000;43;0;249;5;178;72;0.7178;
2005;7;1;04.4167;44;0;256;5;182;74;0.7400;
2005;7;1;04.4333;45;0;264;5;185;76;0.7619;
2005;7;1;04.4500;47;0;273;5;189;79;0.7863;
2005;7;1;04.4667;48;0;280;5;193;81;0.8092;
2005;7;1;04.4833;50;0;290;5;197;83;0.8368;
2005;7;1;04.5000;51;0;298;5;201;85;0.8611;
2005;7;1;04.5167;53;0;308;5;204;88;0.8877;
2005;7;1;04.5333;54;0;317;5;208;90;0.9148;
2005;7;1;04.5500;56;0;328;5;212;92;0.9452;
2005;7;1;04.5667;58;0;337;5;216;95;0.9733;
2005;7;1;04.5833;60;0;347;5;220;97;1.0012;
2005;7;1;04.6000;61;0;357;5;223;99;1.0290;
2005;7;1;04.6167;63;0;367;5;227;102;1.0572;
2005;7;1;04.6333;65;0;377;5;231;104;1.0878;
2005;7;1;04.6500;67;0;388;5;235;107;1.1199;
2005;7;1;04.6667;69;0;400;5;239;109;1.1521;
2005;7;1;04.6833;70;0;410;5;242;112;1.1815;
2005;7;1;04.7000;72;0;421;5;246;115;1.2134;
2005;7;1;04.7167;74;0;432;5;250;117;1.2457;
2005;7;1;04.7333;76;0;369;5;254;120;1.2787;
2005;7;1;04.7500;78;0;379;5;258;122;1.3124;
2005;7;1;04.7667;80;0;388;5;262;125;1.3465;
2005;7;1;04.7833;82;0;398;5;265;128;1.3804;
2005;7;1;04.8000;84;0;408;5;269;130;1.4138;
2005;7;1;04.8167;86;0;417;5;273;133;1.4469;
2005;7;1;04.8333;88;0;427;5;277;136;1.4795;
2005;7;1;04.8500;90;0;436;5;281;139;1.5126;
2005;7;1;04.8667;92;0;446;5;285;141;1.5467;
2005;7;1;04.8833;94;0;455;5;288;144;1.5785;
2005;7;1;04.9000;96;0;465;5;292;147;1.6114;
2005;7;1;04.9167;98;0;476;5;296;150;1.6487;
2005;7;1;04.9333;101;0;487;2;300;152;1.6874;
2005;7;1;04.9500;104;0;501;5;304;155;1.7359;
2005;7;1;04.9667;107;0;516;5;308;158;1.7880;
2005;7;1;04.9833;110;0;530;5;311;161;1.8368;
2005;7;1;05.0000;112;0;541;5;315;163;1.8768;
2005;7;1;05.0167;115;0;555;5;319;166;1.9238;
2005;7;1;05.0333;118;0;570;5;323;169;1.9750;
2005;7;1;05.0500;121;0;585;5;327;172;2.0259;
2005;7;1;05.0667;124;0;599;5;331;175;2.0754;
2005;7;1;05.0833;127;0;612;5;335;178;2.1195;
2005;7;1;05.1000;129;0;624;5;338;181;2.1628;
2005;7;1;05.1167;132;0;635;5;342;183;2.2016;
2005;7;1;05.1333;134;0;649;5;346;186;2.2475;
2005;7;1;05.1500;137;0;662;5;350;189;2.2952;
2005;7;1;05.1667;140;0;675;5;354;192;2.3397;
2005;7;1;05.1833;143;0;688;2;358;195;2.3843;
2005;7;1;05.2000;145;0;513;5;362;198;2.4308;
2005;7;1;05.2167;149;0;525;5;365;201;2.4865;
2005;7;1;05.2333;152;0;537;5;369;204;2.5458;
2005;7;1;05.2500;155;0;548;5;373;207;2.5964;
2005;7;1;05.2667;158;0;558;5;377;210;2.6451;
2005;7;1;05.2833;161;0;567;5;381;214;2.6855;
2005;7;1;05.3000;163;0;575;5;385;217;2.7243;
2005;7;1;05.3167;166;0;584;5;388;220;2.7679;
2005;7;1;05.3333;168;0;594;5;392;223;2.8119;
2005;7;1;05.3500;171;0;604;5;396;226;2.8602;
2005;7;1;05.3667;174;0;615;5;400;229;2.9114;
2005;7;1;05.3833;177;0;626;5;404;232;2.9635;
2005;7;1;05.4000;181;0;639;5;408;235;3.0267;
2005;7;1;05.4167;185;0;653;5;412;238;3.0941;
2005;7;1;05.4333;189;0;665;2;415;241;3.1502;
2005;7;1;05.4500;192;0;678;5;419;244;3.2138;
2005;7;1;05.4667;198;0;698;5;423;247;3.3057;
2005;7;1;05.4833;203;0;721;5;427;250;3.3890;
2005;7;1;05.5000;206;0;734;5;431;254;3.4492;
2005;7;1;05.5167;213;0;756;5;435;257;3.5521;
2005;7;1;05.5333;220;0;612;5;438;260;3.6714;
2005;7;1;05.5500;226;0;629;5;442;263;3.7718;
2005;7;1;05.5667;232;0;647;5;446;266;3.8829;
2005;7;1;05.5833;239;0;664;5;450;269;3.9856;
2005;7;1;05.6000;245;0;682;5;454;272;4.0892;
2005;7;1;05.6167;251;0;699;5;458;276;4.1943;
2005;7;1;05.6333;258;0;718;5;461;279;4.3057;
2005;7;1;05.6500;264;0;736;5;465;282;4.4129;
2005;7;1;05.6667;270;0;752;5;469;285;4.5109;
2005;7;1;05.6833;276;0;768;2;473;288;4.6076;
2005;7;1;05.7000;279;0;778;5;477;291;4.6662;
2005;7;1;05.7167;283;0;788;5;480;294;4.7251;
2005;7;1;05.7333;287;0;798;5;484;298;4.7846;
2005;7;1;05.7500;289;0;806;5;488;301;4.8323;
2005;7;1;05.7667;293;0;816;5;492;304;4.8922;
2005;7;1;05.7833;297;0;826;5;496;307;4.9509;
2005;7;1;05.8000;300;0;711;5;500;310;5.0099;
2005;7;1;05.8167;304;0;719;5;503;314;5.0696;
2005;7;1;05.8333;307;0;728;5;507;317;5.1298;
2005;7;1;05.8500;311;0;736;5;511;320;5.1886;
2005;7;1;05.8667;314;0;745;5;515;323;5.2463;
2005;7;1;05.8833;317;0;751;5;518;326;5.2922;
2005;7;1;05.9000;321;0;759;5;522;330;5.3502;
2005;7;1;05.9167;324;0;768;5;526;333;5.4093;
2005;7;1;05.9333;328;0;776;2;530;336;5.4700;
2005;7;1;05.9500;331;0;785;5;534;339;5.5306;
2005;7;1;05.9667;335;0;793;5;537;342;5.5910;
2005;7;1;05.9833;338;0;800;5;541;346;5.6370;
2005;7;1;06.0000;341;0;808;5;545;349;5.6966;
2005;7;1;06.0167;345;0;817;5;549;352;5.7559;
2005;7;1;06.0333;348;0;825;5;552;355;5.8146;
2005;7;1;06.0500;351;0;831;5;556;358;5.8585;
2005;7;1;06.0667;354;0;840;5;560;361;5.9163;
2005;7;1;06.0833;358;0;848;5;564;365;5.9735;
2005;7;1;06.1000;361;0;856;5;567;368;6.0291;
2005;7;1;06.1167;364;0;862;5;571;371;6.0731;
2005;7;1;06.1333;367;0;870;5;575;374;6.1298;
2005;7;1;06.1500;371;0;878;5;579;377;6.1866;
2005;7;1;06.1667;374;0;886;5;582;380;6.2436;
2005;7;1;06.1833;377;0;893;2;586;383;6.2884;
2005;7;1;06.2000;380;0;901;5;590;387;6.3462;
2005;7;1;06.2167;384;0;909;5;593;390;6.4045;
2005;7;1;06.2333;386;0;915;5;597;393;6.4496;
2005;7;1;06.2500;390;0;924;5;601;396;6.5085;
2005;7;1;06.2667;394;0;932;5;605;399;6.5682;
2005;7;1;06.2833;396;0;939;5;608;402;6.6137;
2005;7;1;06.3000;400;0;865;5;612;405;6.6751;
2005;7;1;06.3167;404;0;874;5;616;408;6.7371;
2005;7;1;06.3333;406;0;879;5;619;411;6.7829;
2005;7;1;06.3500;410;0;888;5;623;415;6.8456;
2005;7;1;06.3667;413;0;894;5;627;418;6.8916;
2005;7;1;06.3833;417;0;902;5;630;421;6.9545;
2005;7;1;06.4000;421;0;910;5;634;424;7.0172;
2005;7;1;06.4167;423;0;916;5;638;427;7.0628;
2005;7;1;06.4333;427;0;924;2;641;430;7.1251;
2005;7;1;06.4500;430;0;930;5;645;433;7.1699;
2005;7;1;06.4667;432;0;935;5;649;436;7.2144;
2005;7;1;06.4833;436;0;943;5;652;439;7.2749;
2005;7;1;06.5000;439;0;949;5;656;443;7.3193;
2005;7;1;06.5167;441;0;955;5;659;446;7.3636;
2005;7;1;06.5333;444;0;958;5;663;449;7.4078;
2005;7;1;06.5500;447;0;965;5;667;452;7.4656;
2005;7;1;06.5667;450;0;971;5;670;455;7.5091;
2005;7;1;06.5833;453;0;977;5;674;458;7.5525;
2005;7;1;06.6000;455;0;982;5;677;461;7.5958;
2005;7;1;06.6167;458;0;988;5;681;464;7.6390;
2005;7;1;06.6333;461;0;996;5;685;467;7.6999;
2005;7;1;06.6500;465;0;1003;5;688;470;7.7520;
2005;7;1;06.6667;468;0;1009;5;692;473;7.8041;
2005;7;1;06.6833;471;0;1016;2;695;476;7.8561;
2005;7;1;06.7000;475;0;1024;5;699;479;7.9210;
2005;7;1;06.7167;478;0;1031;5;702;482;7.9751;
2005;7;1;06.7333;482;0;1040;5;706;485;8.0391;
2005;7;1;06.7500;486;0;1048;5;709;489;8.1010;
2005;7;1;06.7667;489;0;1054;5;713;492;8.1530;
2005;7;1;06.7833;493;0;1063;5;717;495;8.2196;
2005;7;1;06.8000;496;0;1071;5;720;498;8.2833;
2005;7;1;06.8167;500;0;1078;5;724;501;8.3375;
2005;7;1;06.8333;504;0;1087;5;727;504;8.4039;
2005;7;1;06.8500;507;0;1094;5;731;507;8.4587;
2005;7;1;06.8667;511;0;1103;5;734;510;8.5299;
2005;7;1;06.8833;515;0;1112;5;737;513;8.5984;
2005;7;1;06.9000;518;0;1118;5;741;516;8.6469;
2005;7;1;06.9167;522;32;1020;5;744;519;8.7040;
2005;7;1;06.9333;524;32;1025;2;748;522;8.7490;
2005;7;1;06.9500;528;32;1032;5;751;525;8.8065;
2005;7;1;06.9667;531;32;1039;5;755;528;8.8631;
2005;7;1;06.9833;534;32;1044;5;758;531;8.9065;
2005;7;1;07.0000;537;32;1051;5;762;534;8.9634;
2005;7;1;07.0167;541;33;1057;5;765;537;9.0209;
2005;7;1;07.0333;543;33;1062;5;768;540;9.0640;
2005;7;1;07.0500;547;33;1069;5;772;542;9.1215;
2005;7;1;07.0667;549;33;1074;5;775;545;9.1641;
2005;7;1;07.0833;553;33;1081;5;779;548;9.2213;
2005;7;1;07.1000;556;34;1087;5;782;551;9.2755;
2005;7;1;07.1167;559;34;1092;5;785;554;9.3177;
2005;7;1;07.1333;562;34;1098;5;789;557;9.3715;
